"ID","NAME","FACILITYID__C","PROGRAM_CODE__C","PROGRAM_VALUE__C","SERVICE_CODE__C","SERVICE_VALUE__C","STATE__C","AVATAR_UPLOAD_ID__C","LOCATION__C","PROGRAM__C","SERVICE_LINE__C","ASSESSMENT_ONLY__C","END_DATE__C","START_DATE__C"
"a0NU0000009Ae5JMAS","SC-000215","4","028010004","NC-MNTR-OPT-Raleigh-ARY","90849","90849-Group Therapy (multi-family)","NC","4-028010004-90849","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae5KMAS","SC-000216","4","028010004","NC-MNTR-OPT-Raleigh-ARY","90857","90857-interactive Goup Psychotherapy","NC","4-028010004-90857","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae5LMAS","SC-000217","4","028010004","NC-MNTR-OPT-Raleigh-ARY","MISSED","MISSED APPOINTMENT","NC","4-028010004-MISSED","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae5NMAS","SC-000219","4","028010004","NC-MNTR-OPT-Raleigh-ARY","X90802","X90802 INTERACTIVE EVALUATION","NC","4-028010004-X90802","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae5RMAS","SC-000223","4","028010004","NC-MNTR-OPT-Raleigh-ARY","X90810","X90810 30 MINUTE INTERACTIVE THERAPY","NC","4-028010004-X90810","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae5SMAS","SC-000224","4","028010004","NC-MNTR-OPT-Raleigh-ARY","X90812","X90812 50 MINUTE INTERACTIVE THERAPY","NC","4-028010004-X90812","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae5TMAS","SC-000225","4","028010004","NC-MNTR-OPT-Raleigh-ARY","X90814","X90814 80 MINUTE INTERACTIVE THERAPY","NC","4-028010004-X90814","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae5UMAS","SC-000226","4","028010004","NC-MNTR-OPT-Raleigh-ARY","X90816","X90816 IND PSCHOTRPY 20/30 W/O E&M","NC","4-028010004-X90816","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae5VMAS","SC-000227","4","028010004","NC-MNTR-OPT-Raleigh-ARY","X90818","X90818 INDIVIDUAL THERAPY (50 MINUTES)","NC","4-028010004-X90818","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae5WMAS","SC-000228","4","028010004","NC-MNTR-OPT-Raleigh-ARY","X90821","X90821 INDIVIDUAL THERAPY 80 MINUTES","NC","4-028010004-X90821","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae5XMAS","SC-000229","4","028010004","NC-MNTR-OPT-Raleigh-ARY","X90823","X90823 INTERACTIVE THERAPY 30 MINUTES","NC","4-028010004-X90823","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae5YMAS","SC-000230","4","028010004","NC-MNTR-OPT-Raleigh-ARY","X90826","X90826 INTERACTIVE THERAPY 50 MINUTES","NC","4-028010004-X90826","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae5ZMAS","SC-000231","4","028010004","NC-MNTR-OPT-Raleigh-ARY","X90828","X90828 INTERACTIVE THERAPY 80 MINUTES","NC","4-028010004-X90828","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae5aMAC","SC-000232","4","028010004","NC-MNTR-OPT-Raleigh-ARY","X90846","X90846 FAMILY THERAPY W/O PATIENT","NC","4-028010004-X90846","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae5bMAC","SC-000233","4","028010004","NC-MNTR-OPT-Raleigh-ARY","X90847","X90847 FAMILY THERAPY W/PATIENT","NC","4-028010004-X90847","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae5cMAC","SC-000234","4","028010004","NC-MNTR-OPT-Raleigh-ARY","X90849","X90849 GROUP THERAPY MULTI-FAMILY","NC","4-028010004-X90849","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae5dMAC","SC-000235","4","028010004","NC-MNTR-OPT-Raleigh-ARY","X90853","X90853 GROUP THERAPY","NC","4-028010004-X90853","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae5eMAC","SC-000236","4","028010004","NC-MNTR-OPT-Raleigh-ARY","X90857","X90857 INTERACTIVE GROUP PSYCHOTHERAPY","NC","4-028010004-X90857","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae5fMAC","SC-000237","4","028010004","NC-MNTR-OPT-Raleigh-ARY","X90862","X90862 30 MINUTE MED CHECK","NC","4-028010004-X90862","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYHQMA2","SC-001918","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","H0032TS","H0032TS-Treatment Plan Review","FL","10-9999981099-H0032TS","N. Broward","Broward","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYHRMA2","SC-001919","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","H0032TS","H0032TS-Treatment Plan Review","FL","10-9999981099-H0032TS","N. Broward","Broward","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYHSMA2","SC-001920","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","H2000HP","H2000HP-Psych Evaluation","FL","10-9999981099-H2000HP","N. Broward","Broward","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYHTMA2","SC-001921","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","H2000HP","H2000HP-Psych Evaluation","FL","10-9999981099-H2000HP","N. Broward","Broward","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYHUMA2","SC-001922","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","H2010","H2010-Brief MH status Exam","FL","10-9999981099-H2010","N. Broward","Broward","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYHVMA2","SC-001923","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","H2010","H2010-Brief MH status Exam","FL","10-9999981099-H2010","N. Broward","Broward","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYHWMA2","SC-001924","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","H2010HO","H2010HO-Brief MH Status Exam","FL","10-9999981099-H2010HO","N. Broward","Broward","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYHXMA2","SC-001925","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","H2010HO","H2010HO-Brief MH Status Exam","FL","10-9999981099-H2010HO","N. Broward","Broward","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYHYMA2","SC-001926","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","MG/H0046","MG/H0046-Behavioral Health Screening","FL","10-9999981099-MG/H0046","N. Broward","Broward","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYHZMA2","SC-001927","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","MG/H0046","MG/H0046-Behavioral Health Screening","FL","10-9999981099-MG/H0046","N. Broward","Broward","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYHaMAM","SC-001928","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","MG/T1023HE","MG/T1023HE-Behavioral Health Services","FL","10-9999981099-MG/T1023HE","N. Broward","Broward","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYHbMAM","SC-001929","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","MG/T1023HE","MG/T1023HE-Behavioral Health Services","FL","10-9999981099-MG/T1023HE","N. Broward","Broward","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYHcMAM","SC-001930","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","T1007","T1007-Individualized TX Plan Development-SA","FL","10-9999981099-T1007","N. Broward","Broward","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYHdMAM","SC-001931","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","T1007","T1007-Individualized TX Plan Development-SA","FL","10-9999981099-T1007","N. Broward","Broward","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYHeMAM","SC-001932","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","T1007TS","T1007TS-Treatment Plan Review- SA","FL","10-9999981099-T1007TS","N. Broward","Broward","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYHfMAM","SC-001933","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","T1007TS","T1007TS-Treatment Plan Review- SA","FL","10-9999981099-T1007TS","N. Broward","Broward","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYHgMAM","SC-001934","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","T1015","T1015-Medical Management","FL","10-9999981099-T1015","N. Broward","Broward","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYHhMAM","SC-001935","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H0031HO","H0031HO-In-Depth New","FL","10-9999991097-H0031HO","N. Miami","Miami","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYHiMAM","SC-001936","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H0031HO","H0031HO-In-Depth New","FL","10-9999991097-H0031HO","N. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYHjMAM","SC-001937","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H0031TS","H0031TS-In-Depth Est","FL","10-9999991097-H0031TS","N. Miami","Miami","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYHkMAM","SC-001938","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H0031TS","H0031TS-In-Depth Est","FL","10-9999991097-H0031TS","N. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYHlMAM","SC-001939","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H2000HP","H2000HP-Psych Evaluation","FL","10-9999991097-H2000HP","N. Miami","Miami","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYLdMAM","SC-002175","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H0031HO","H0031HO-In-Depth New","FL","10-9999991093-H0031HO","Sarasota","Sarasota","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYLeMAM","SC-002176","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H0031HO","H0031HO-In-Depth New","FL","10-9999991093-H0031HO","Sarasota","Sarasota","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYLfMAM","SC-002177","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H0031TS","H0031TS-In-Depth Est","FL","10-9999991093-H0031TS","Sarasota","Sarasota","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYLgMAM","SC-002178","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H0031TS","H0031TS-In-Depth Est","FL","10-9999991093-H0031TS","Sarasota","Sarasota","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYLhMAM","SC-002179","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H2000HP","H2000HP-Psych Evaluation","FL","10-9999991093-H2000HP","Sarasota","Sarasota","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYLiMAM","SC-002180","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H2000HP","H2000HP-Psych Evaluation","FL","10-9999991093-H2000HP","Sarasota","Sarasota","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYLjMAM","SC-002181","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H2010","H2010-Brief MH status Exam","FL","10-9999991093-H2010","Sarasota","Sarasota","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYLkMAM","SC-002182","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H2010","H2010-Brief MH status Exam","FL","10-9999991093-H2010","Sarasota","Sarasota","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYLlMAM","SC-002183","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H2010HO","H2010HO-Brief MH Status Exam","FL","10-9999991093-H2010HO","Sarasota","Sarasota","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYLmMAM","SC-002184","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H2010HO","H2010HO-Brief MH Status Exam","FL","10-9999991093-H2010HO","Sarasota","Sarasota","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYLnMAM","SC-002185","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","MG/H0046","MG/H0046-Behavioral Health Screening","FL","10-9999991093-MG/H0046","Sarasota","Sarasota","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYLoMAM","SC-002186","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","MG/H0046","MG/H0046-Behavioral Health Screening","FL","10-9999991093-MG/H0046","Sarasota","Sarasota","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYLpMAM","SC-002187","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","MG/T1023HE","MG/T1023HE-Behavioral Health Services","FL","10-9999991093-MG/T1023HE","Sarasota","Sarasota","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYLqMAM","SC-002188","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","MG/T1023HE","MG/T1023HE-Behavioral Health Services","FL","10-9999991093-MG/T1023HE","Sarasota","Sarasota","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYLrMAM","SC-002189","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","T1015","T1015-Medical Management","FL","10-9999991093-T1015","Sarasota","Sarasota","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYLsMAM","SC-002190","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","T1015","T1015-Medical Management","FL","10-9999991093-T1015","Sarasota","Sarasota","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYLtMAM","SC-002191","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H0001","H0001-CFARS - SA","FL","10-9999991093-H0001","Sarasota","Sarasota","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYLuMAM","SC-002192","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H0001","H0001-CFARS - SA","FL","10-9999991093-H0001","Sarasota","Sarasota","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYLvMAM","SC-002193","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H0001HN","H0001HN-Biopsychosocial - SA","FL","10-9999991093-H0001HN","Sarasota","Sarasota","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYLwMAM","SC-002194","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H0001HN","H0001HN-Biopsychosocial - SA","FL","10-9999991093-H0001HN","Sarasota","Sarasota","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYLxMAM","SC-002195","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H0031","H0031-CFARS/FARS","FL","10-9999991093-H0031","Sarasota","Sarasota","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYLyMAM","SC-002196","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H0031","H0031-CFARS/FARS","FL","10-9999991093-H0031","Sarasota","Sarasota","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYLzMAM","SC-002197","10","9999991093","FL-MNTR-IIH-Sarasota-ARY","H0031HN","H0031HN-Bio-Psychosocial Evaluation","FL","10-9999991093-H0031HN","Sarasota","Sarasota","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYPhMAM","SC-002427","10","9999991094","FL-MNTR-IIH-Tampa-ARY","MG/T1023HE","MG/T1023HE-Behavioral Health Services","FL","10-9999991094-MG/T1023HE","Tampa","Tampa","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYPiMAM","SC-002428","10","9999991094","FL-MNTR-IIH-Tampa-ARY","MG/T1023HE","MG/T1023HE-Behavioral Health Services","FL","10-9999991094-MG/T1023HE","Tampa","Tampa","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYPjMAM","SC-002429","10","9999991094","FL-MNTR-IIH-Tampa-ARY","T1015","T1015-Medical Management","FL","10-9999991094-T1015","Tampa","Tampa","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYPkMAM","SC-002430","10","9999991094","FL-MNTR-IIH-Tampa-ARY","T1015","T1015-Medical Management","FL","10-9999991094-T1015","Tampa","Tampa","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYPlMAM","SC-002431","10","9999991094","FL-MNTR-IIH-Tampa-ARY","H0001","H0001-CFARS - SA","FL","10-9999991094-H0001","Tampa","Tampa","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYPmMAM","SC-002432","10","9999991094","FL-MNTR-IIH-Tampa-ARY","H0001","H0001-CFARS - SA","FL","10-9999991094-H0001","Tampa","Tampa","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYPnMAM","SC-002433","10","9999991094","FL-MNTR-IIH-Tampa-ARY","H0001HN","H0001HN-Biopsychosocial - SA","FL","10-9999991094-H0001HN","Tampa","Tampa","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYPoMAM","SC-002434","10","9999991094","FL-MNTR-IIH-Tampa-ARY","H0001HN","H0001HN-Biopsychosocial - SA","FL","10-9999991094-H0001HN","Tampa","Tampa","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYPpMAM","SC-002435","10","9999991094","FL-MNTR-IIH-Tampa-ARY","H0031","H0031-CFARS/FARS","FL","10-9999991094-H0031","Tampa","Tampa","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYPqMAM","SC-002436","10","9999991094","FL-MNTR-IIH-Tampa-ARY","H0031","H0031-CFARS/FARS","FL","10-9999991094-H0031","Tampa","Tampa","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYPrMAM","SC-002437","10","9999991094","FL-MNTR-IIH-Tampa-ARY","H0031HN","H0031HN-Bio-Psychosocial Evaluation","FL","10-9999991094-H0031HN","Tampa","Tampa","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYPsMAM","SC-002438","10","9999991094","FL-MNTR-IIH-Tampa-ARY","H0031HN","H0031HN-Bio-Psychosocial Evaluation","FL","10-9999991094-H0031HN","Tampa","Tampa","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYPtMAM","SC-002439","10","9999991094","FL-MNTR-IIH-Tampa-ARY","H0032","H0032-Development of Individualized Treatment Plan","FL","10-9999991094-H0032","Tampa","Tampa","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYPuMAM","SC-002440","10","9999981094","FL-MNTR-OPT-Tampa-ARY","H0032","H0032-Development of Individualized Treatment Plan","FL","10-9999981094-H0032","Tampa","Tampa","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYPvMAM","SC-002441","10","9999991094","FL-MNTR-IIH-Tampa-ARY","H0032","H0032-Development of Individualized Treatment Plan","FL","10-9999991094-H0032","Tampa","Tampa","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYPwMAM","SC-002442","10","9999981094","FL-MNTR-OPT-Tampa-ARY","H0032","H0032-Development of Individualized Treatment Plan","FL","10-9999981094-H0032","Tampa","Tampa","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYPxMAM","SC-002443","10","9999991094","FL-MNTR-IIH-Tampa-ARY","H0032TS","H0032TS-Treatment Plan Review","FL","10-9999991094-H0032TS","Tampa","Tampa","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYPyMAM","SC-002444","10","9999981094","FL-MNTR-OPT-Tampa-ARY","H0032TS","H0032TS-Treatment Plan Review","FL","10-9999981094-H0032TS","Tampa","Tampa","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYPzMAM","SC-002445","10","9999991094","FL-MNTR-IIH-Tampa-ARY","H0032TS","H0032TS-Treatment Plan Review","FL","10-9999991094-H0032TS","Tampa","Tampa","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYQ0MAM","SC-002446","10","9999981094","FL-MNTR-OPT-Tampa-ARY","H0032TS","H0032TS-Treatment Plan Review","FL","10-9999981094-H0032TS","Tampa","Tampa","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYQ1MAM","SC-002447","10","9999991094","FL-MNTR-IIH-Tampa-ARY","H2017","H2017-Psychosocial Rehab Group","FL","10-9999991094-H2017","Tampa","Tampa","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYQ2MAM","SC-002448","10","9999991094","FL-MNTR-IIH-Tampa-ARY","H2017","H2017-Psychosocial Rehab Group","FL","10-9999991094-H2017","Tampa","Tampa","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYQ3MAM","SC-002449","10","9999991094","FL-MNTR-IIH-Tampa-ARY","H2019HO","H2019HO-Therapeutic Behavioral On-Site Services","FL","10-9999991094-H2019HO","Tampa","Tampa","Intensive In Home","false","","2012-01-01"
"a0NU0000009Ae5gMAC","SC-000238","4","028010004","NC-MNTR-OPT-Raleigh-ARY","X96101","X96101 PSYCHOLOGICAL TESTING","NC","4-028010004-X96101","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009B9FkMAK","SC-000443","999","9999999999","NC-IFCS-IIH-Triangle-ARY","H2022.FCT","Intensive In-Home - FCT","NC","999-9999999999-H2022.FCT","Triangle","IFCS","Intensive In Home - FCT","false","","2012-01-01"
"a0NU0000009B9FlMAK","SC-000444","999","9999999998","NC-IFCS-IIH-Five County-ARY","H2022.FCT","Intensive In-Home - FCT","NC","999-9999999998-H2022.FCT","Five County","IFCS","Intensive In Home - FCT","false","","2012-01-01"
"a0NU0000009rXSAMA2","SC-001895","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","90806","90806-Individual Therapy (45-50 min)","FL","10-9999981099-90806","N. Broward","Broward","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rXSBMA2","SC-001896","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","90806","90806-Individual Therapy (45-50 min)","FL","10-9999981099-90806","N. Broward","Broward","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rXSCMA2","SC-001897","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","90832","90832-Individual Therapy (16-37 min)","FL","10-9999981099-90832","N. Broward","Broward","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rXSDMA2","SC-001898","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","90832","90832-Individual Therapy (16-37 min)","FL","10-9999981099-90832","N. Broward","Broward","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYDtMAM","SC-001695","10","9999991090","FL-MNTR-IIH-Ft. Myers-ARY","H2010HO","H2010HO-Brief MH Status Exam","FL","10-9999991090-H2010HO","Ft. Myers","Ft. Myers","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYDuMAM","SC-001696","10","9999991090","FL-MNTR-IIH-Ft. Myers-ARY","H2010HO","H2010HO-Brief MH Status Exam","FL","10-9999991090-H2010HO","Ft. Myers","Ft. Myers","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYDvMAM","SC-001697","10","9999991090","FL-MNTR-IIH-Ft. Myers-ARY","MG/H0046","MG/H0046-Behavioral Health Screening","FL","10-9999991090-MG/H0046","Ft. Myers","Ft. Myers","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYDwMAM","SC-001698","10","9999991090","FL-MNTR-IIH-Ft. Myers-ARY","MG/H0046","MG/H0046-Behavioral Health Screening","FL","10-9999991090-MG/H0046","Ft. Myers","Ft. Myers","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYDxMAM","SC-001699","10","9999991090","FL-MNTR-IIH-Ft. Myers-ARY","MG/T1023HE","MG/T1023HE-Behavioral Health Services","FL","10-9999991090-MG/T1023HE","Ft. Myers","Ft. Myers","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYDyMAM","SC-001700","10","9999991090","FL-MNTR-IIH-Ft. Myers-ARY","MG/T1023HE","MG/T1023HE-Behavioral Health Services","FL","10-9999991090-MG/T1023HE","Ft. Myers","Ft. Myers","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYDzMAM","SC-001701","10","9999991090","FL-MNTR-IIH-Ft. Myers-ARY","H0001","H0001-CFARS - SA","FL","10-9999991090-H0001","Ft. Myers","Ft. Myers","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYE0MAM","SC-001702","10","9999991090","FL-MNTR-IIH-Ft. Myers-ARY","H0001","H0001-CFARS - SA","FL","10-9999991090-H0001","Ft. Myers","Ft. Myers","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYE1MAM","SC-001703","10","9999991090","FL-MNTR-IIH-Ft. Myers-ARY","H0001HN","H0001HN-Biopsychosocial - SA","FL","10-9999991090-H0001HN","Ft. Myers","Ft. Myers","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYE2MAM","SC-001704","10","9999991090","FL-MNTR-IIH-Ft. Myers-ARY","H0001HN","H0001HN-Biopsychosocial - SA","FL","10-9999991090-H0001HN","Ft. Myers","Ft. Myers","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYE3MAM","SC-001705","10","9999991090","FL-MNTR-IIH-Ft. Myers-ARY","H0031","H0031-CFARS/FARS","FL","10-9999991090-H0031","Ft. Myers","Ft. Myers","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYE4MAM","SC-001706","10","9999991090","FL-MNTR-IIH-Ft. Myers-ARY","H0031","H0031-CFARS/FARS","FL","10-9999991090-H0031","Ft. Myers","Ft. Myers","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYE5MAM","SC-001707","10","9999991090","FL-MNTR-IIH-Ft. Myers-ARY","H0031HN","H0031HN-Bio-Psychosocial Evaluation","FL","10-9999991090-H0031HN","Ft. Myers","Ft. Myers","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYE6MAM","SC-001708","10","9999991090","FL-MNTR-IIH-Ft. Myers-ARY","H0031HN","H0031HN-Bio-Psychosocial Evaluation","FL","10-9999991090-H0031HN","Ft. Myers","Ft. Myers","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYE7MAM","SC-001709","10","9999991090","FL-MNTR-IIH-Ft. Myers-ARY","H0031HO","H0031HO-In-Depth New","FL","10-9999991090-H0031HO","Ft. Myers","Ft. Myers","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYHmMAM","SC-001940","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H2000HP","H2000HP-Psych Evaluation","FL","10-9999991097-H2000HP","N. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYHnMAM","SC-001941","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H2010","H2010-Brief MH status Exam","FL","10-9999991097-H2010","N. Miami","Miami","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYHoMAM","SC-001942","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H2010","H2010-Brief MH status Exam","FL","10-9999991097-H2010","N. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYHpMAM","SC-001943","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H2010HO","H2010HO-Brief MH Status Exam","FL","10-9999991097-H2010HO","N. Miami","Miami","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYHqMAM","SC-001944","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","H2010HO","H2010HO-Brief MH Status Exam","FL","10-9999991097-H2010HO","N. Miami","Miami","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYHrMAM","SC-001945","10","9999991097","FL-MNTR-IIH-N. Miami-ARY","MG/H0046","MG/H0046-Behavioral Health Screening","FL","10-9999991097-MG/H0046","N. Miami","Miami","Intensive In Home","false","","2012-01-01"
